PC;Tamaño (nxn);Algoritmo;Lenguaje;Repetición;Tiempo (ns)
1;900;4;c++;1;1.0260
1;900;4;c++;1;1.0362
1;900;4;c++;1;1.0369
1;900;4;c++;1;1.0446
1;900;4;c++;1;1.0488
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0373
1;900;4;c++;1;1.0268
1;900;4;c++;1;1.0540
1;900;4;c++;1;1.0375
1;900;4;c++;1;1.0460
1;900;4;c++;1;1.0367
1;900;4;c++;1;1.0372
1;900;4;c++;1;1.0260
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0917
1;900;4;c++;1;1.0388
1;900;4;c++;1;1.0372
1;900;4;c++;1;1.0369
1;900;4;c++;1;1.0372
1;900;4;c++;1;1.0263
1;900;4;c++;1;1.0625
1;900;4;c++;1;1.0375
1;900;4;c++;1;1.0380
1;900;4;c++;1;1.0368
1;900;4;c++;1;1.0540
1;900;4;c++;1;1.0377
1;900;4;c++;1;1.0485
1;900;4;c++;1;1.0390
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0383
1;900;4;c++;1;1.0367
1;900;4;c++;1;1.0615
1;900;4;c++;1;1.0431
1;900;4;c++;1;1.0278
1;900;4;c++;1;1.0384
1;900;4;c++;1;1.0367
1;900;4;c++;1;1.0467
1;900;4;c++;1;1.0649
1;900;4;c++;1;1.0383
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0272
1;900;4;c++;1;1.0372
1;900;4;c++;1;1.0540
1;900;4;c++;1;1.0368
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0368
1;900;4;c++;1;1.0374
1;900;4;c++;1;1.0362
1;900;4;c++;1;1.0367
1;900;4;c++;1;1.0458
1;900;4;c++;1;1.0426
1;900;4;c++;1;1.0385
1;900;4;c++;1;1.0373
1;900;4;c++;1;1.0364
1;900;4;c++;1;1.0262
1;900;4;c++;1;1.0370
1;900;4;c++;1;1.0349
1;900;4;c++;1;1.0343
1;900;4;c++;1;1.0460
1;900;4;c++;1;1.0533
1;900;4;c++;1;1.0265
1;900;4;c++;1;1.0619
2;900;4;c++;1;1.1440
2;900;4;c++;1;1.1449
2;900;4;c++;1;1.1522
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1631
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1586
2;900;4;c++;1;1.1724
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1593
2;900;4;c++;1;1.1618
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1581
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1941
2;900;4;c++;1;1.1593
2;900;4;c++;1;1.1589
2;900;4;c++;1;1.1587
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1624
2;900;4;c++;1;1.1587
2;900;4;c++;1;1.1597
2;900;4;c++;1;1.1580
2;900;4;c++;1;1.1622
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1587
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1673
2;900;4;c++;1;1.1589
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1615
2;900;4;c++;1;1.1581
2;900;4;c++;1;1.1592
2;900;4;c++;1;1.1586
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1611
2;900;4;c++;1;1.1586
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1658
2;900;4;c++;1;1.1580
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1580
2;900;4;c++;1;1.1618
2;900;4;c++;1;1.1587
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1581
2;900;4;c++;1;1.1661
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1580
2;900;4;c++;1;1.1746
2;900;4;c++;1;1.1592
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1592
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1667
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1597
2;900;4;c++;1;1.1576
2;900;4;c++;1;1.1622
2;900;4;c++;1;1.1592
2;900;4;c++;1;1.1577
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1676
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1734
2;900;4;c++;1;1.1591
2;900;4;c++;1;1.1632
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1586
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1613
2;900;4;c++;1;1.1580
2;900;4;c++;1;1.1592
2;900;4;c++;1;1.1588
2;900;4;c++;1;1.1754
2;900;4;c++;1;1.1707
2;900;4;c++;1;1.1589
2;900;4;c++;1;1.1594
2;900;4;c++;1;1.1632
2;900;4;c++;1;1.1591
2;900;4;c++;1;1.1579
2;900;4;c++;1;1.1587
2;900;4;c++;1;1.1686
2;900;4;c++;1;1.1589
2;900;4;c++;1;1.1582
2;900;4;c++;1;1.1583
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1614
2;900;4;c++;1;1.1594
2;900;4;c++;1;1.1607
2;900;4;c++;1;1.1584
2;900;4;c++;1;1.1681
2;900;4;c++;1;1.1585
2;900;4;c++;1;1.1581
1;1000;4;c++;1;1.0437
1;1000;4;c++;1;1.0233
1;1000;4;c++;1;1.0126
1;1000;4;c++;1;1.0133
1;1000;4;c++;1;1.0517
1;1000;4;c++;1;1.0921
1;1000;4;c++;1;1.0982
1;1000;4;c++;1;1.0197
1;1000;4;c++;1;1.0754
1;1000;4;c++;1;1.0362
1;1000;4;c++;1;1.0796
1;1000;4;c++;1;1.0749
1;1000;4;c++;1;1.0172
1;1000;4;c++;1;1.0135
1;1000;4;c++;1;1.0132
1;1000;4;c++;1;1.0695
1;1000;4;c++;1;1.0172
1;1000;4;c++;1;1.0493
1;1000;4;c++;1;1.0136
1;1000;4;c++;1;1.1443
1;1000;4;c++;1;1.0245
1;1000;4;c++;1;1.0231
1;1000;4;c++;1;1.0127
1;1000;4;c++;1;1.0296
1;1000;4;c++;1;1.0876
1;1000;4;c++;1;1.0194
1;1000;4;c++;1;1.0264
1;1000;4;c++;1;1.0412
1;1000;4;c++;1;1.0121
1;1000;4;c++;1;1.0410
1;1000;4;c++;1;1.0137
1;1000;4;c++;1;1.0217
1;1000;4;c++;1;1.0110
1;1000;4;c++;1;1.0123
1;1000;4;c++;1;1.1043
1;1000;4;c++;1;1.0186
1;1000;4;c++;1;1.0522
1;1000;4;c++;1;1.0278
1;1000;4;c++;1;1.0433
1;1000;4;c++;1;1.0130
1;1000;4;c++;1;1.0136
1;1000;4;c++;1;1.0198
1;1000;4;c++;1;1.0139
1;1000;4;c++;1;1.0134
1;1000;4;c++;1;1.0547
1;1000;4;c++;1;1.0542
1;1000;4;c++;1;1.0424
1;1000;4;c++;1;1.0120
1;1000;4;c++;1;1.0411
1;1000;4;c++;1;1.0130
1;1000;4;c++;1;1.0509
1;1000;4;c++;1;1.0145
1;1000;4;c++;1;1.0281
1;1000;4;c++;1;1.0520
1;1000;4;c++;1;1.0203
1;1000;4;c++;1;1.0119
1;1000;4;c++;1;1.0406
1;1000;4;c++;1;1.0132
1;1000;4;c++;1;1.0476
1;1000;4;c++;1;1.0208
1;1000;4;c++;1;1.0130
1;1000;4;c++;1;1.0116
1;1000;4;c++;1;1.0123
1;1000;4;c++;1;1.0760
1;1000;4;c++;1;1.0362
1;1000;4;c++;1;1.0722
1;1000;4;c++;1;1.0595
1;1000;4;c++;1;1.0377
1;1000;4;c++;1;1.0463
1;1000;4;c++;1;1.0377
1;1000;4;c++;1;1.0377
1;1000;4;c++;1;1.0367
1;1000;4;c++;1;1.0532
1;1000;4;c++;1;1.0387
1;1000;4;c++;1;1.0360
1;1000;4;c++;1;1.0360
1;1000;4;c++;1;1.0364
1;1000;4;c++;1;1.0444
1;1000;4;c++;1;1.0455
1;1000;4;c++;1;1.0366
1;1000;4;c++;1;1.0523
1;1000;4;c++;1;1.0490
1;1000;4;c++;1;1.0431
1;1000;4;c++;1;1.0372
1;1000;4;c++;1;1.0363
1;1000;4;c++;1;1.0372
1;1000;4;c++;1;1.0371
1;1000;4;c++;1;1.0378
1;1000;4;c++;1;1.0372
1;1000;4;c++;1;1.0392
1;1000;4;c++;1;1.0385
1;1000;4;c++;1;1.0513
1;1000;4;c++;1;1.0363
1;1000;4;c++;1;1.0364
1;1000;4;c++;1;1.0358
1;1000;4;c++;1;1.0600
1;1000;4;c++;1;1.0404
1;1000;4;c++;1;1.0465
1;1000;4;c++;1;1.0362
1;1000;4;c++;1;1.0360
2;1000;4;c++;1;1.1566
2;1000;4;c++;1;1.1765
2;1000;4;c++;1;1.1556
2;1000;4;c++;1;1.1524
2;1000;4;c++;1;1.1605
2;1000;4;c++;1;1.1527
2;1000;4;c++;1;1.1533
2;1000;4;c++;1;1.1593
2;1000;4;c++;1;1.1528
2;1000;4;c++;1;1.1605
2;1000;4;c++;1;1.1530
2;1000;4;c++;1;1.1657
2;1000;4;c++;1;1.1704
2;1000;4;c++;1;1.1617
2;1000;4;c++;1;1.1686
2;1000;4;c++;1;1.1677
2;1000;4;c++;1;1.1612
2;1000;4;c++;1;1.1601
2;1000;4;c++;1;1.1775
2;1000;4;c++;1;1.1614
2;1000;4;c++;1;1.1697
2;1000;4;c++;1;1.1809
2;1000;4;c++;1;1.1609
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1616
2;1000;4;c++;1;1.1669
2;1000;4;c++;1;1.1950
2;1000;4;c++;1;1.1624
2;1000;4;c++;1;1.1743
2;1000;4;c++;1;1.1610
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1671
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1611
2;1000;4;c++;1;1.1611
2;1000;4;c++;1;1.1664
2;1000;4;c++;1;1.1606
2;1000;4;c++;1;1.1611
2;1000;4;c++;1;1.1728
2;1000;4;c++;1;1.1617
2;1000;4;c++;1;1.1619
2;1000;4;c++;1;1.1618
2;1000;4;c++;1;1.1660
2;1000;4;c++;1;1.1611
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1709
2;1000;4;c++;1;1.1606
2;1000;4;c++;1;1.1604
2;1000;4;c++;1;1.1669
2;1000;4;c++;1;1.1656
2;1000;4;c++;1;1.1618
2;1000;4;c++;1;1.1612
2;1000;4;c++;1;1.1710
2;1000;4;c++;1;1.1640
2;1000;4;c++;1;1.1652
2;1000;4;c++;1;1.1662
2;1000;4;c++;1;1.1621
2;1000;4;c++;1;1.1618
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1728
2;1000;4;c++;1;1.1622
2;1000;4;c++;1;1.1605
2;1000;4;c++;1;1.1651
2;1000;4;c++;1;1.1613
2;1000;4;c++;1;1.1619
2;1000;4;c++;1;1.1726
2;1000;4;c++;1;1.1610
2;1000;4;c++;1;1.1640
2;1000;4;c++;1;1.1614
2;1000;4;c++;1;1.1971
2;1000;4;c++;1;1.1620
2;1000;4;c++;1;1.1612
2;1000;4;c++;1;1.1659
2;1000;4;c++;1;1.1616
2;1000;4;c++;1;1.1606
2;1000;4;c++;1;1.1608
2;1000;4;c++;1;1.1736
2;1000;4;c++;1;1.1811
2;1000;4;c++;1;1.1612
2;1000;4;c++;1;1.1675
2;1000;4;c++;1;1.1627
2;1000;4;c++;1;1.1604
2;1000;4;c++;1;1.1747
2;1000;4;c++;1;1.1598
2;1000;4;c++;1;1.2146
2;1000;4;c++;1;1.1554
2;1000;4;c++;1;1.1616
2;1000;4;c++;1;1.1517
2;1000;4;c++;1;1.1528
2;1000;4;c++;1;1.1566
2;1000;4;c++;1;1.1528
2;1000;4;c++;1;1.1516
2;1000;4;c++;1;1.1526
2;1000;4;c++;1;1.1662
2;1000;4;c++;1;1.1523
2;1000;4;c++;1;1.1522
2;1000;4;c++;1;1.1582
2;1000;4;c++;1;1.1544
2;1000;4;c++;1;1.1521
2;1000;4;c++;1;1.1523
1;1100;4;c++;1;1.0431
1;1100;4;c++;1;1.0572
1;1100;4;c++;1;1.0403
1;1100;4;c++;1;1.0458
1;1100;4;c++;1;1.0391
1;1100;4;c++;1;1.0581
1;1100;4;c++;1;1.0695
1;1100;4;c++;1;1.0429
1;1100;4;c++;1;1.0584
1;1100;4;c++;1;1.0402
1;1100;4;c++;1;1.0480
1;1100;4;c++;1;1.0391
1;1100;4;c++;1;1.0393
1;1100;4;c++;1;1.0805
1;1100;4;c++;1;1.0368
1;1100;4;c++;1;1.0167
1;1100;4;c++;1;1.0160
1;1100;4;c++;1;1.0285
1;1100;4;c++;1;1.0426
1;1100;4;c++;1;1.0232
1;1100;4;c++;1;1.0193
1;1100;4;c++;1;1.0840
1;1100;4;c++;1;1.0207
1;1100;4;c++;1;1.0178
1;1100;4;c++;1;1.0158
1;1100;4;c++;1;1.0420
1;1100;4;c++;1;1.0146
1;1100;4;c++;1;1.0152
1;1100;4;c++;1;1.0154
1;1100;4;c++;1;1.0669
1;1100;4;c++;1;1.0213
1;1100;4;c++;1;1.0583
1;1100;4;c++;1;1.0183
1;1100;4;c++;1;1.0300
1;1100;4;c++;1;1.0144
1;1100;4;c++;1;1.0155
1;1100;4;c++;1;1.0155
1;1100;4;c++;1;1.0896
1;1100;4;c++;1;1.0169
1;1100;4;c++;1;1.0161
1;1100;4;c++;1;1.0230
1;1100;4;c++;1;1.0225
1;1100;4;c++;1;1.0149
1;1100;4;c++;1;1.0155
1;1100;4;c++;1;1.0819
1;1100;4;c++;1;1.0620
1;1100;4;c++;1;1.0180
1;1100;4;c++;1;1.0169
1;1100;4;c++;1;1.0419
1;1100;4;c++;1;1.0166
1;1100;4;c++;1;1.0164
1;1100;4;c++;1;1.0260
1;1100;4;c++;1;1.0229
1;1100;4;c++;1;1.0551
1;1100;4;c++;1;1.0183
1;1100;4;c++;1;1.0164
1;1100;4;c++;1;1.0584
1;1100;4;c++;1;1.0300
1;1100;4;c++;1;1.0288
1;1100;4;c++;1;1.0164
1;1100;4;c++;1;1.0351
1;1100;4;c++;1;1.0952
1;1100;4;c++;1;1.0287
1;1100;4;c++;1;1.0243
1;1100;4;c++;1;1.0164
1;1100;4;c++;1;1.0156
1;1100;4;c++;1;1.0328
1;1100;4;c++;1;1.0150
1;1100;4;c++;1;1.0225
1;1100;4;c++;1;1.0977
1;1100;4;c++;1;1.0235
1;1100;4;c++;1;1.0260
1;1100;4;c++;1;1.0309
1;1100;4;c++;1;1.0240
1;1100;4;c++;1;1.0172
1;1100;4;c++;1;1.0230
1;1100;4;c++;1;1.0157
1;1100;4;c++;1;1.0545
1;1100;4;c++;1;1.0195
1;1100;4;c++;1;1.0231
1;1100;4;c++;1;1.0186
1;1100;4;c++;1;1.0416
1;1100;4;c++;1;1.0626
1;1100;4;c++;1;1.0506
1;1100;4;c++;1;1.0416
1;1100;4;c++;1;1.0406
1;1100;4;c++;1;1.0204
1;1100;4;c++;1;1.0235
1;1100;4;c++;1;1.0220
1;1100;4;c++;1;1.0155
1;1100;4;c++;1;1.0158
1;1100;4;c++;1;1.0233
1;1100;4;c++;1;1.0226
1;1100;4;c++;1;1.0212
1;1100;4;c++;1;1.0150
1;1100;4;c++;1;1.0555
1;1100;4;c++;1;1.0487
1;1100;4;c++;1;1.0175
1;1100;4;c++;1;1.0153
1;1100;4;c++;1;1.0225
2;1100;4;c++;1;1.1586
2;1100;4;c++;1;1.1731
2;1100;4;c++;1;1.1577
2;1100;4;c++;1;1.1585
2;1100;4;c++;1;1.1768
2;1100;4;c++;1;1.1585
2;1100;4;c++;1;1.1591
2;1100;4;c++;1;1.1748
2;1100;4;c++;1;1.1547
2;1100;4;c++;1;1.1723
2;1100;4;c++;1;1.1554
2;1100;4;c++;1;1.1637
2;1100;4;c++;1;1.1667
2;1100;4;c++;1;1.1726
2;1100;4;c++;1;1.1550
2;1100;4;c++;1;1.1719
2;1100;4;c++;1;1.1618
2;1100;4;c++;1;1.1701
2;1100;4;c++;1;1.1885
2;1100;4;c++;1;1.1622
2;1100;4;c++;1;1.1688
2;1100;4;c++;1;1.1916
2;1100;4;c++;1;1.1632
2;1100;4;c++;1;1.1742
2;1100;4;c++;1;1.1636
2;1100;4;c++;1;1.1605
2;1100;4;c++;1;1.1998
2;1100;4;c++;1;1.1644
2;1100;4;c++;1;1.1608
2;1100;4;c++;1;1.1734
2;1100;4;c++;1;1.1635
2;1100;4;c++;1;1.1627
2;1100;4;c++;1;1.1825
2;1100;4;c++;1;1.1706
2;1100;4;c++;1;1.1609
2;1100;4;c++;1;1.1905
2;1100;4;c++;1;1.1660
2;1100;4;c++;1;1.1773
2;1100;4;c++;1;1.1640
2;1100;4;c++;1;1.1622
2;1100;4;c++;1;1.1771
2;1100;4;c++;1;1.1688
2;1100;4;c++;1;1.1656
2;1100;4;c++;1;1.1732
2;1100;4;c++;1;1.2059
2;1100;4;c++;1;1.1631
2;1100;4;c++;1;1.1738
2;1100;4;c++;1;1.1572
2;1100;4;c++;1;1.1619
2;1100;4;c++;1;1.1779
2;1100;4;c++;1;1.1664
2;1100;4;c++;1;1.1691
2;1100;4;c++;1;1.1665
2;1100;4;c++;1;1.1637
2;1100;4;c++;1;1.1823
2;1100;4;c++;1;1.1669
2;1100;4;c++;1;1.1640
2;1100;4;c++;1;1.1694
2;1100;4;c++;1;1.1653
2;1100;4;c++;1;1.1652
2;1100;4;c++;1;1.1677
2;1100;4;c++;1;1.1902
2;1100;4;c++;1;1.1683
2;1100;4;c++;1;1.1843
2;1100;4;c++;1;1.1677
2;1100;4;c++;1;1.1713
2;1100;4;c++;1;1.1620
2;1100;4;c++;1;1.1612
2;1100;4;c++;1;1.2218
2;1100;4;c++;1;1.1648
2;1100;4;c++;1;1.1688
2;1100;4;c++;1;1.1799
2;1100;4;c++;1;1.1641
2;1100;4;c++;1;1.1635
2;1100;4;c++;1;1.1819
2;1100;4;c++;1;1.1632
2;1100;4;c++;1;1.1688
2;1100;4;c++;1;1.1652
2;1100;4;c++;1;1.1678
2;1100;4;c++;1;1.1751
2;1100;4;c++;1;1.1635
2;1100;4;c++;1;1.1631
2;1100;4;c++;1;1.1710
2;1100;4;c++;1;1.1626
2;1100;4;c++;1;1.1641
2;1100;4;c++;1;1.1660
2;1100;4;c++;1;1.1620
2;1100;4;c++;1;1.1613
2;1100;4;c++;1;1.1764
2;1100;4;c++;1;1.1632
2;1100;4;c++;1;1.1610
2;1100;4;c++;1;1.1770
2;1100;4;c++;1;1.1618
2;1100;4;c++;1;1.1745
2;1100;4;c++;1;1.1644
2;1100;4;c++;1;1.1630
2;1100;4;c++;1;1.1698
2;1100;4;c++;1;1.1636
2;1100;4;c++;1;1.1621
2;1100;4;c++;1;1.1681
1;400;5;c++;1;0.7888
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.8525
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.9556
1;400;5;c++;1;1.0713
1;400;5;c++;1;1.0675
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.8500
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;1.0281
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.8831
1;400;5;c++;1;0.8681
1;400;5;c++;1;0.9744
1;400;5;c++;1;0.7869
1;400;5;c++;1;1.0656
1;400;5;c++;1;1.2756
1;400;5;c++;1;0.8744
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.9656
1;400;5;c++;1;0.8506
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.9650
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.8819
1;400;5;c++;1;1.1075
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.9969
1;400;5;c++;1;1.0169
1;400;5;c++;1;0.8838
1;400;5;c++;1;1.0544
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.8481
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.8469
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.8475
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.7875
1;400;5;c++;1;1.0794
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.8431
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7869
1;400;5;c++;1;0.9681
1;400;5;c++;1;0.8819
1;400;5;c++;1;0.9288
1;400;5;c++;1;0.9656
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.9663
1;400;5;c++;1;0.7875
1;400;5;c++;1;0.7869
1;400;5;c++;1;1.1175
1;400;5;c++;1;0.7881
1;400;5;c++;1;0.7881
2;400;5;c++;1;0.8150
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8135
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8134
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8146
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8137
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8142
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8135
2;400;5;c++;1;0.8142
2;400;5;c++;1;0.8137
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8143
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8369
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8134
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8130
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8135
2;400;5;c++;1;0.8143
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8133
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8148
2;400;5;c++;1;0.8146
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8148
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8134
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8146
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8131
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8137
2;400;5;c++;1;0.8134
2;400;5;c++;1;1.4274
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8139
2;400;5;c++;1;0.8131
2;400;5;c++;1;0.8136
2;400;5;c++;1;0.8337
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8132
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8141
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8140
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8144
2;400;5;c++;1;0.8138
2;400;5;c++;1;0.8145
2;400;5;c++;1;0.8134
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.9052
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8368
1;500;5;c++;1;1.1804
1;500;5;c++;1;0.8100
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.9640
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8388
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8384
1;500;5;c++;1;0.8048
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8380
1;500;5;c++;1;0.8052
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8052
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.9576
1;500;5;c++;1;0.8048
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8516
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8368
1;500;5;c++;1;0.8048
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8052
1;500;5;c++;1;0.9616
1;500;5;c++;1;0.8072
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.9520
1;500;5;c++;1;0.9244
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.9596
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8384
1;500;5;c++;1;0.9868
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8384
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8368
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8384
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8392
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8076
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8924
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8064
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8388
1;500;5;c++;1;0.8056
1;500;5;c++;1;0.8060
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8068
1;500;5;c++;1;0.8384
